Player_ID,heart_rate,speed,jump_height,endurance,strength,player_efficiency,training_effectiveness
B01,0.9189248709493648,1.3078682638756323,0.34971290505126507,0.1414598044453483,0.5006627679290491,-1.8303376782207983,-0.029772871204352718
B02,1.1833095437944927,0.4955680536210472,-0.06758168055938217,1.594171346782669,-0.8807448197751219,0.8624738128314562,-0.5165865866916886
B03,0.6382255811736224,1.1002926368784927,0.01280093480530365,0.5602371413814573,1.0757192694816315,-2.4227196291231348,0.3388091181442827
B04,0.49882386438708626,0.20005972175832148,0.10161829602320697,-2.0450661884935206,0.22643559114267514,-0.4264215622295223,0.6111245454941535
B05,0.6066196988400541,-0.3117647314529759,0.9448720400974561,-1.831542192397393,-1.2193645748460886,0.27863583354983334,0.2358061290368821
B06,0.17578053865144785,-1.0951000213536015,0.34898584645895586,1.8432496980080844,-1.8695054147147416,0.29614860301469864,0.3911151662948015
B07,0.6419751599274719,0.6554922490573255,-0.24910256033358372,-0.49498556373651886,1.1650871499235815,1.9466279774113773,0.42383934503731174
B08,0.7501854275683871,-1.6442414468711664,1.725664552152378,0.3815296751875073,-0.6097264680358118,0.01795181607643361,-0.05074139733876568
B09,-1.6700398320117256,0.7853064790410966,-0.4789578234746029,-1.7952488167209917,1.1009185198993456,-1.0550483070161605,-0.22647173051629596
B10,-2.0210627558936736,-0.044426147903716094,1.2907032190018273,-0.5070593517382894,0.042372291450716054,1.2229748525566901,-0.31962020034954985
B11,0.10289571973701377,0.07840697757489588,1.6947183291681842,-0.5946658858700584,-0.2016348551049014,0.5226405467251309,0.6239173909015103
B12,-0.2592737494161413,-0.42930813847147076,0.5633137705775647,0.9427096364837781,-1.2346142219090295,-0.3158485645218068,0.9172567766272086
B13,-2.1726082737284633,1.7287667458822713,0.3894873327030268,0.169033929525493,0.03568092720241468,0.12403287157619296,-0.19271115942652503
B14,1.162527688407773,1.56535528288303,0.6747689459310516,-0.33409744277758113,-1.4236938556260197,0.6253050059592861,-0.5372668812086739
B15,1.3132389778402975,-0.9416538146319823,-0.506219109077973,-0.6377873990817434,0.8092045070380695,1.0378264281765766,-0.1372664649514964
B16,0.43072588813148877,0.39214147981262265,1.1169935333326286,-0.09313363679848415,-0.411035159999933,0.9416672293932133,0.2819225130011752
B17,1.576866533000827,0.572017096619409,-0.8916328770547557,-0.223324539224787,-2.0522964577220746,0.16166074290437657,-0.7714042209210644
B18,-1.811157601965709,0.251987035366487,-2.5647607951724143,-1.057742921270868,0.013106268597529034,-0.4464507518927018,0.00846101122503531
B19,0.9744549039947981,-1.6400086863035823,-0.10713419580878844,1.8145395425403645,0.07992448620134475,-0.5198415208985937,-0.0815823928861089
B20,-1.3006634188444675,0.23766790827209996,-0.3364641093487575,-0.9164647868301661,2.4749014796769115,1.382951155399343,-0.5411364975448146
B21,-0.14638030327250348,-0.804540093137392,0.5485044279145631,0.671222822939145,-1.7552623005710073,0.8269183202478065,0.7746970115771179
B22,-1.743374967682397,-0.22947787640214057,-0.6916142792091303,1.3616300857116095,0.027884599349700587,1.557971034960212,-0.5039891745237629
B23,1.0934930796175333,-1.9322588944607002,-0.47525231432044646,-0.5964267061490699,-0.8034940501778447,-0.7070286220001899,-0.026927830107907818
B24,-2.036696034331586,-0.14474256327319474,-0.2685989652438683,1.6201820782032677,-0.3793098052790582,1.4840687042293854,-0.337213107352033
B25,1.3382831779253515,-0.12623653551743783,-0.6363735339138318,-0.1672528705603828,-0.36449166923126913,-0.0878026048222867,-0.3427306806576019
B26,1.0067874451019672,-1.0594040374544655,0.4644922237196697,-0.7557120429970843,2.2685231000238795,-0.6546003294959998,0.2502529657783411
B27,-2.3643109047851136,0.26690125581762797,1.384609127694022,-0.18713624712620183,0.1954341671281883,-0.451258041745639,0.007767331505788146
B28,1.3893296983226273,-0.5125688678012187,-0.936144575652554,0.6690010568227598,0.5829087563740613,1.0799099959062362,-0.3195296713943573
B29,0.7950308387410799,0.23911841428530176,-1.161213943001405,-1.2491676526519486,-1.6684104204107588,-0.5468773587332622,0.19604100349477457
B30,1.7058682651646786,2.3741567143424542,-0.5447374260958866,-0.9202440118500282,0.5208034934248301,0.3765432688286919,-0.6952415460128917
B31,1.3229440058369428,-0.2298135287982009,-0.6269360305832996,-0.8004234599938953,1.3548305181546152,0.14804035882605376,-0.08105308818275368
B32,0.4337775548519955,-1.567801526282452,0.3893393330888381,-0.39855323851839664,-1.191098183736634,0.6769290565713051,0.41738558218457866
B33,0.9612180956046229,0.7011247609300254,2.3746860514942827,1.5204654116481557,-0.04883269457209256,0.9299613399508988,-0.5148058214911924
B34,-1.7760227992191226,-0.6471593528442303,-0.04152526553020848,-0.7998027056258517,-1.6547813526022894,0.9067261173923521,-0.522899107907381
B35,0.2830487544773256,-0.15416542816191692,2.041447788098922,1.6435711619753852,0.18158687064860618,1.0683355723842476,0.2569793660513011
B36,-0.03114097377000154,0.6512478362911237,-0.2613930589924376,-1.071560436343122,-1.2475664109286444,1.2874932429822226,0.8830988261130465
B37,1.7357133200415678,-0.030621196194378895,-0.5825791062754218,-0.2840886920332791,0.11999929575917358,0.6934448538440796,-0.6963336458004347
